2841683,1237492,EVT20102841683,GC20101237492,1217533
2841684,1237493,EVT20102841684,GC20101237493,1217533
2841685,1237494,EVT20102841685,GC20101237494,1217533
2841686,1237495,EVT20102841686,GC20101237495,1217533
2841687,1237496,EVT20102841687,GC20101237496,1217533
2841688,1237497,EVT20102841688,GC20101237497,1217533
2841689,1237498,EVT20102841689,GC20101237498,1217533
2841690,1237499,EVT20102841690,GC20101237499,1217533
2841691,1237500,EVT20102841691,GC20101237500,1217533
2841692,1237501,EVT20102841692,GC20101237501,1217533
2841693,1237502,EVT20102841693,GC20101237502,1217533
2841694,1237503,EVT20102841694,GC20101237503,1217533
2841695,1237504,EVT20102841695,GC20101237504,1217533
2841696,1237505,EVT20102841696,GC20101237505,1217533
2841697,1237506,EVT20102841697,GC20101237506,1217533
2841698,1237507,EVT20102841698,GC20101237507,1217533
2841699,1237508,EVT20102841699,GC20101237508,1217533
2841700,1237509,EVT20102841700,GC20101237509,1217533
2841701,1237510,EVT20102841701,GC20101237510,1217533
2841702,1237511,EVT20102841702,GC20101237511,1217533
