2841634,1237443,EVT20102841634,GC20101237443,1217533
2841635,1237444,EVT20102841635,GC20101237444,1217533
2841636,1237445,EVT20102841636,GC20101237445,1217533
2841637,1237446,EVT20102841637,GC20101237446,1217533
2841638,1237447,EVT20102841638,GC20101237447,1217533
2841639,1237448,EVT20102841639,GC20101237448,1217533
2841640,1237449,EVT20102841640,GC20101237449,1217533
2841641,1237450,EVT20102841641,GC20101237450,1217533
2841642,1237451,EVT20102841642,GC20101237451,1217533
2841643,1237452,EVT20102841643,GC20101237452,1217533
