2841703,1237512,EVT20102841703,GC20101237512,1217533
2841704,1237513,EVT20102841704,GC20101237513,1217533
2841705,1237514,EVT20102841705,GC20101237514,1217533
2841706,1237515,EVT20102841706,GC20101237515,1217533
2841707,1237516,EVT20102841707,GC20101237516,1217533
2841708,1237517,EVT20102841708,GC20101237517,1217533
2841709,1237518,EVT20102841709,GC20101237518,1217533
2841710,1237519,EVT20102841710,GC20101237519,1217533
2841711,1237520,EVT20102841711,GC20101237520,1217533
2841712,1237521,EVT20102841712,GC20101237521,1217533
2841713,1237522,EVT20102841713,GC20101237522,1217533
2841714,1237523,EVT20102841714,GC20101237523,1217533
2841715,1237524,EVT20102841715,GC20101237524,1217533
2841716,1237525,EVT20102841716,GC20101237525,1217533
2841717,1237526,EVT20102841717,GC20101237526,1217533
2841718,1237527,EVT20102841718,GC20101237527,1217533
2841719,1237528,EVT20102841719,GC20101237528,1217533
2841720,1237529,EVT20102841720,GC20101237529,1217533
2841721,1237530,EVT20102841721,GC20101237530,1217533
2841722,1237531,EVT20102841722,GC20101237531,1217533
