2841644,1237453,EVT20102841644,GC20101237453,1217533
2841645,1237454,EVT20102841645,GC20101237454,1217533
2841646,1237455,EVT20102841646,GC20101237455,1217533
2841647,1237456,EVT20102841647,GC20101237456,1217533
2841648,1237457,EVT20102841648,GC20101237457,1217533
2841649,1237458,EVT20102841649,GC20101237458,1217533
2841650,1237459,EVT20102841650,GC20101237459,1217533
2841651,1237460,EVT20102841651,GC20101237460,1217533
2841652,1237461,EVT20102841652,GC20101237461,1217533
2841653,1237462,EVT20102841653,GC20101237462,1217533
