2842073,1237882,EVT20102842073,GC20101237882,1217533
2842074,1237883,EVT20102842074,GC20101237883,1217533
2842075,1237884,EVT20102842075,GC20101237884,1217533
2842076,1237885,EVT20102842076,GC20101237885,1217533
2842077,1237886,EVT20102842077,GC20101237886,1217533
2842078,1237887,EVT20102842078,GC20101237887,1217533
2842079,1237888,EVT20102842079,GC20101237888,1217533
2842080,1237889,EVT20102842080,GC20101237889,1217533
2842081,1237890,EVT20102842081,GC20101237890,1217533
2842082,1237891,EVT20102842082,GC20101237891,1217533
2842083,1237892,EVT20102842083,GC20101237892,1217533
2842084,1237893,EVT20102842084,GC20101237893,1217533
2842085,1237894,EVT20102842085,GC20101237894,1217533
2842086,1237895,EVT20102842086,GC20101237895,1217533
2842087,1237896,EVT20102842087,GC20101237896,1217533
2842088,1237897,EVT20102842088,GC20101237897,1217533
2842089,1237898,EVT20102842089,GC20101237898,1217533
2842090,1237899,EVT20102842090,GC20101237899,1217533
2842091,1237900,EVT20102842091,GC20101237900,1217533
2842092,1237901,EVT20102842092,GC20101237901,1217533
2842093,1237902,EVT20102842093,GC20101237902,1217533
2842094,1237903,EVT20102842094,GC20101237903,1217533
2842095,1237904,EVT20102842095,GC20101237904,1217533
2842096,1237905,EVT20102842096,GC20101237905,1217533
2842097,1237906,EVT20102842097,GC20101237906,1217533
2842098,1237907,EVT20102842098,GC20101237907,1217533
2842099,1237908,EVT20102842099,GC20101237908,1217533
2842100,1237909,EVT20102842100,GC20101237909,1217533
2842101,1237910,EVT20102842101,GC20101237910,1217533
2842102,1237911,EVT20102842102,GC20101237911,1217533
2842103,1237912,EVT20102842103,GC20101237912,1217533
2842104,1237913,EVT20102842104,GC20101237913,1217533
2842105,1237914,EVT20102842105,GC20101237914,1217533
2842106,1237915,EVT20102842106,GC20101237915,1217533
2842107,1237916,EVT20102842107,GC20101237916,1217533
2842108,1237917,EVT20102842108,GC20101237917,1217533
2842109,1237918,EVT20102842109,GC20101237918,1217533
2842110,1237919,EVT20102842110,GC20101237919,1217533
2842111,1237920,EVT20102842111,GC20101237920,1217533
2842112,1237921,EVT20102842112,GC20101237921,1217533
2842113,1237922,EVT20102842113,GC20101237922,1217533
2842114,1237923,EVT20102842114,GC20101237923,1217533
2842115,1237924,EVT20102842115,GC20101237924,1217533
2842116,1237925,EVT20102842116,GC20101237925,1217533
2842117,1237926,EVT20102842117,GC20101237926,1217533
2842118,1237927,EVT20102842118,GC20101237927,1217533
2842119,1237928,EVT20102842119,GC20101237928,1217533
2842120,1237929,EVT20102842120,GC20101237929,1217533
2842121,1237930,EVT20102842121,GC20101237930,1217533
2842122,1237931,EVT20102842122,GC20101237931,1217533
2842123,1237932,EVT20102842123,GC20101237932,1217533
2842124,1237933,EVT20102842124,GC20101237933,1217533
2842125,1237934,EVT20102842125,GC20101237934,1217533
2842126,1237935,EVT20102842126,GC20101237935,1217533
2842127,1237936,EVT20102842127,GC20101237936,1217533
2842128,1237937,EVT20102842128,GC20101237937,1217533
2842129,1237938,EVT20102842129,GC20101237938,1217533
2842130,1237939,EVT20102842130,GC20101237939,1217533
2842131,1237940,EVT20102842131,GC20101237940,1217533
2842132,1237941,EVT20102842132,GC20101237941,1217533
2842133,1237942,EVT20102842133,GC20101237942,1217533
2842134,1237943,EVT20102842134,GC20101237943,1217533
2842135,1237944,EVT20102842135,GC20101237944,1217533
2842136,1237945,EVT20102842136,GC20101237945,1217533
2842137,1237946,EVT20102842137,GC20101237946,1217533
2842138,1237947,EVT20102842138,GC20101237947,1217533
2842139,1237948,EVT20102842139,GC20101237948,1217533
2842140,1237949,EVT20102842140,GC20101237949,1217533
2842141,1237950,EVT20102842141,GC20101237950,1217533
2842142,1237951,EVT20102842142,GC20101237951,1217533
2842143,1237952,EVT20102842143,GC20101237952,1217533
2842144,1237953,EVT20102842144,GC20101237953,1217533
2842145,1237954,EVT20102842145,GC20101237954,1217533
2842146,1237955,EVT20102842146,GC20101237955,1217533
2842147,1237956,EVT20102842147,GC20101237956,1217533
2842148,1237957,EVT20102842148,GC20101237957,1217533
2842149,1237958,EVT20102842149,GC20101237958,1217533
2842150,1237959,EVT20102842150,GC20101237959,1217533
2842151,1237960,EVT20102842151,GC20101237960,1217533
2842152,1237961,EVT20102842152,GC20101237961,1217533
2842153,1237962,EVT20102842153,GC20101237962,1217533
2842154,1237963,EVT20102842154,GC20101237963,1217533
2842155,1237964,EVT20102842155,GC20101237964,1217533
2842156,1237965,EVT20102842156,GC20101237965,1217533
2842157,1237966,EVT20102842157,GC20101237966,1217533
2842158,1237967,EVT20102842158,GC20101237967,1217533
2842159,1237968,EVT20102842159,GC20101237968,1217533
2842160,1237969,EVT20102842160,GC20101237969,1217533
2842161,1237970,EVT20102842161,GC20101237970,1217533
2842162,1237971,EVT20102842162,GC20101237971,1217533
2842163,1237972,EVT20102842163,GC20101237972,1217533
2842164,1237973,EVT20102842164,GC20101237973,1217533
2842165,1237974,EVT20102842165,GC20101237974,1217533
2842166,1237975,EVT20102842166,GC20101237975,1217533
2842167,1237976,EVT20102842167,GC20101237976,1217533
2842168,1237977,EVT20102842168,GC20101237977,1217533
2842169,1237978,EVT20102842169,GC20101237978,1217533
2842170,1237979,EVT20102842170,GC20101237979,1217533
2842171,1237980,EVT20102842171,GC20101237980,1217533
2842172,1237981,EVT20102842172,GC20101237981,1217533
