2842301,1238110,EVT20102842301,GC20101238110,1217533
2842302,1238111,EVT20102842302,GC20101238111,1217533
2842303,1238112,EVT20102842303,GC20101238112,1217533
2842304,1238113,EVT20102842304,GC20101238113,1217533
2842305,1238114,EVT20102842305,GC20101238114,1217533
2842306,1238115,EVT20102842306,GC20101238115,1217533
2842307,1238116,EVT20102842307,GC20101238116,1217533
2842308,1238117,EVT20102842308,GC20101238117,1217533
2842309,1238118,EVT20102842309,GC20101238118,1217533
2842310,1238119,EVT20102842310,GC20101238119,1217533
2842311,1238120,EVT20102842311,GC20101238120,1217533
2842312,1238121,EVT20102842312,GC20101238121,1217533
2842313,1238122,EVT20102842313,GC20101238122,1217533
2842314,1238123,EVT20102842314,GC20101238123,1217533
2842315,1238124,EVT20102842315,GC20101238124,1217533
2842316,1238125,EVT20102842316,GC20101238125,1217533
2842317,1238126,EVT20102842317,GC20101238126,1217533
2842318,1238127,EVT20102842318,GC20101238127,1217533
2842319,1238128,EVT20102842319,GC20101238128,1217533
2842320,1238129,EVT20102842320,GC20101238129,1217533
2842321,1238130,EVT20102842321,GC20101238130,1217533
2842322,1238131,EVT20102842322,GC20101238131,1217533
2842323,1238132,EVT20102842323,GC20101238132,1217533
2842324,1238133,EVT20102842324,GC20101238133,1217533
2842325,1238134,EVT20102842325,GC20101238134,1217533
2842326,1238135,EVT20102842326,GC20101238135,1217533
2842327,1238136,EVT20102842327,GC20101238136,1217533
2842328,1238137,EVT20102842328,GC20101238137,1217533
2842329,1238138,EVT20102842329,GC20101238138,1217533
2842330,1238139,EVT20102842330,GC20101238139,1217533
2842331,1238140,EVT20102842331,GC20101238140,1217533
2842332,1238141,EVT20102842332,GC20101238141,1217533
2842333,1238142,EVT20102842333,GC20101238142,1217533
2842334,1238143,EVT20102842334,GC20101238143,1217533
2842335,1238144,EVT20102842335,GC20101238144,1217533
2842336,1238145,EVT20102842336,GC20101238145,1217533
2842337,1238146,EVT20102842337,GC20101238146,1217533
2842338,1238147,EVT20102842338,GC20101238147,1217533
2842339,1238148,EVT20102842339,GC20101238148,1217533
2842340,1238149,EVT20102842340,GC20101238149,1217533
2842341,1238150,EVT20102842341,GC20101238150,1217533
2842342,1238151,EVT20102842342,GC20101238151,1217533
2842343,1238152,EVT20102842343,GC20101238152,1217533
2842344,1238153,EVT20102842344,GC20101238153,1217533
2842345,1238154,EVT20102842345,GC20101238154,1217533
2842346,1238155,EVT20102842346,GC20101238155,1217533
2842347,1238156,EVT20102842347,GC20101238156,1217533
2842348,1238157,EVT20102842348,GC20101238157,1217533
2842349,1238158,EVT20102842349,GC20101238158,1217533
2842350,1238159,EVT20102842350,GC20101238159,1217533
