2843778,1239573,EVT20172843778,WC20171239573
2843777,1239572,EVT20172843777,WC20171239572
2843776,1239571,EVT20172843776,WC20171239571
2843775,1239570,EVT20172843775,WC20171239570
2843774,1239569,EVT20172843774,WC20171239569
2843773,1239568,EVT20172843773,WC20171239568
2843772,1239567,EVT20172843772,WC20171239567
2843771,1239566,EVT20172843771,WC20171239566
2843770,1239565,EVT20172843770,WC20171239565
2843768,1239563,EVT20172843768,WC20171239563
2843769,1239564,EVT20172843769,WC20171239564
2843767,1239562,EVT20172843767,WC20171239562
2843766,1239561,EVT20172843766,WC20171239561
2843765,1239560,EVT20172843765,WC20171239560
2843764,1239559,EVT20172843764,WC20171239559
2843763,1239558,EVT20172843763,WC20171239558
2843762,1239557,EVT20172843762,WC20171239557
2843761,1239556,EVT20172843761,WC20171239556
2843760,1239555,EVT20172843760,WC20171239555
2843759,1239554,EVT20172843759,WC20171239554
